Year,Week_Number,mean_return,volatility
2020,45,0.45339999999999997,0.9977731706154459
2020,46,-0.15140000000000003,0.9780098670258905
2020,47,0.58375,0.7511375262449169
2020,48,0.3392,0.6335761201308017
2020,49,-0.19180000000000003,0.4368423056435812
2020,50,0.24420000000000003,0.7461184222360416
2020,51,-0.011999999999999997,0.3243300787777785
2020,52,0.32975,0.4538482675961207
2021,01,0.3964,1.0526249569528552
2021,02,-0.2926,0.4338620748578977
2021,03,0.47650000000000003,0.7653036434426971
2021,04,-0.6696,1.4712657135949303
2021,05,0.9378,0.6761144133946562
2021,06,0.25339999999999996,0.3453010280899841
2021,07,-0.16675,0.19120734818515736
2021,08,-0.49420000000000003,1.2915652132199908
2021,09,0.18439999999999998,1.801773653931037
2021,10,0.5401999999999999,0.7518997273573118
2021,11,-0.16580000000000003,0.7907551454148117
2021,12,0.33540000000000003,0.9828607734567496
2021,13,0.29250000000000004,0.5946777839020613
2021,14,0.5388,0.5871091891633107
2021,15,0.2796,0.519621785532516
2021,16,-0.021199999999999976,0.958931540830731
2021,17,0.027600000000000003,0.4686723802401844
2021,18,0.2314,0.5764028972862645
2021,19,-0.254,1.562890431220308
2021,20,-0.07680000000000001,0.7090861724783526
2021,21,0.24539999999999998,0.46384081321073933
2021,22,0.15325,0.5517598360397997
2021,23,0.081,0.24632092887125934
2021,24,-0.3798,0.6112852852801218
2021,25,0.5586,0.5629851685435416
2021,26,0.3316,0.3128878393290478
2021,27,0.10575000000000001,0.799106740888433
2021,28,-0.192,0.4510947793978556
2021,29,0.4008,1.1391265074608703
2021,30,-0.0646,0.40533850051531006
2021,31,0.182,0.550239493311776
2021,32,0.1546,0.14752898020389077
2021,33,-0.11299999999999999,0.7547155093146025
2021,34,0.3106,0.6141569831891517
2021,35,0.1258,0.2421904209501276
2021,36,-0.424,0.2757245001808871
2021,37,-0.11640000000000002,0.7001023496603908
2021,38,0.11880000000000002,1.1370172382158505
2021,39,-0.43340000000000006,1.238516774210184
2021,40,0.16999999999999998,0.9430914589794566
2021,41,0.3668,0.9288903056873831
2021,42,0.3234,0.3132511771725687
2021,43,0.2702,0.5241752569513368
2021,44,0.40099999999999997,0.1615286352322708
2021,45,-0.0526,0.5745470389794034
2021,46,0.06960000000000002,0.2917366963547781
2021,47,-0.528,1.1584855055919632
2021,48,-0.23359999999999995,1.5295297643393542
2021,49,0.7566,1.0280555918820733
2021,50,-0.3914000000000001,1.100608831510996
2021,51,0.58375,1.1983283843198684
2021,52,0.18660000000000002,0.7054989723592799
2022,01,-0.3726,0.9345369441600476
2022,02,-0.05599999999999995,0.8371203617162827
2022,03,-1.46975,0.46620551619788175
2022,04,0.18860000000000002,1.4116399328440663
2022,05,0.3136,1.5728233530819666
2022,06,-0.3606,1.5322774879244294
2022,07,-0.2772,1.352723438105513
2022,08,0.21599999999999997,1.935909949696352
2022,09,-0.24979999999999997,1.2615479380507106
2022,10,-0.5496,2.047099973132724
2022,11,1.2062,1.201507885949984
2022,12,0.3696,1.1016870245219375
2022,13,0.015000000000000003,1.102708483689139
2022,14,-0.2338,0.9194578293755511
2022,15,-0.545,1.2558227051087532
2022,16,-0.5316000000000001,1.6555755192681487
2022,17,-0.641,2.5878979887159383
2022,18,-0.009199999999999963,2.3890947448772306
2022,19,-0.45459999999999995,2.0931720665057614
2022,20,-0.5896,2.1956425710939382
2022,21,1.2888,1.2822344559400982
2022,22,-0.27675000000000005,1.5254438425149142
2022,23,-1.0204,1.66226270486948
2022,24,-1.1532,2.285535538992995
2022,25,1.6237499999999998,1.515281574493665
2022,26,-0.45200000000000007,1.1273333579735854
2022,27,0.48575,0.6968693684376338
2022,28,-0.17679999999999998,1.2163154196177899
2022,29,0.5206,1.4942586121552053
2022,30,0.8493999999999999,1.4360899345096743
2022,31,0.07459999999999997,0.8632686719671924
2022,32,0.656,1.1506122283375926
2022,33,-0.231,0.7642761281107765
2022,34,-0.7953999999999999,1.9225212092458175
2022,35,-0.652,0.5713225883859311
2022,36,0.9067500000000001,0.9868459437352249
2022,37,-0.9578,2.091060902986807
2022,38,-0.9262,1.0226936002537612
2022,39,-0.5822,1.5791946365157146
2022,40,0.337,2.495164824215026
2022,41,-0.27340000000000003,1.7942762607803737
2022,42,0.9254000000000001,1.644323660354007
2022,43,0.7826,1.369130855689112
2022,44,-0.6522,1.415805848271577
2022,45,1.18,2.7212634014369135
2022,46,-0.1226,0.75142817354688
2022,47,0.3975,0.7548887335230272
2022,48,0.23859999999999998,1.7488103956690102
2022,49,-0.6748000000000001,1.029089986347161
2022,50,-0.41340000000000005,1.5478947961667162
2022,51,-0.01359999999999999,1.1553059335085232
2022,52,-0.02500000000000005,1.2918918943420408
