Year,Week_Number,mean_return,volatility
2020,27,0.13520000000000004,1.9503520707810678
2020,28,0.7318,0.8632691932415983
2020,29,0.7162000000000001,1.793740142830059
2020,30,-0.5206,0.35419246180572506
2020,31,0.24240000000000003,1.2670218230164783
2020,32,0.2716,0.4929855981669241
2020,33,-0.48360000000000003,0.999250369026702
2020,34,1.0635999999999999,1.3949981361994717
2020,35,0.5012000000000001,2.275050922507011
2020,36,0.023499999999999965,1.9171246699158613
2020,37,-0.0784,0.4883915437433372
2020,38,-0.6796,1.9916948310421454
2020,39,0.2638,0.8116635386661151
2020,40,0.5853999999999999,1.0567494026494646
2020,41,-0.306,0.8439063929133374
2020,42,0.19939999999999997,1.0437963402886599
2020,43,-0.9808,1.7606987817341158
2020,44,0.5740000000000001,0.7742531885630178
2020,45,1.6032,3.021399956973588
